SourceFile,FileName,DateTimeOriginal,GPSLatitude,GPSLongitude,AbsoluteAltitude,GimbalPitchDegree,FlightYawDegree
./images/task-ne/DJI_20251002115909_0056_D.JPG,DJI_20251002115909_0056_D.JPG,2025:10:02 11:59:09,"8 deg 17' 27.99"" S","115 deg 27' 55.76"" E",+1052.076,-80.00,+90.30
./images/task-ne/DJI_20251002124642_0483_D.JPG,DJI_20251002124642_0483_D.JPG,2025:10:02 12:46:42,"8 deg 17' 43.08"" S","115 deg 27' 48.00"" E",+1088.282,-80.00,+90.30
./images/task-ne/DJI_20251002120143_0133_D.JPG,DJI_20251002120143_0133_D.JPG,2025:10:02 12:01:43,"8 deg 17' 31.76"" S","115 deg 27' 55.23"" E",+1087.176,-80.00,-90.10
./images/task-ne/DJI_20251002120833_0338_D.JPG,DJI_20251002120833_0338_D.JPG,2025:10:02 12:08:33,"8 deg 17' 39.30"" S","115 deg 27' 47.68"" E",+1112.176,-80.00,-90.00
./images/task-ne/DJI_20251002120121_0122_D.JPG,DJI_20251002120121_0122_D.JPG,2025:10:02 12:01:21,"8 deg 17' 30.50"" S","115 deg 27' 58.58"" E",+1063.076,-80.00,+89.50
./images/task-ne/DJI_20251002120427_0215_D.JPG,DJI_20251002120427_0215_D.JPG,2025:10:02 12:04:27,"8 deg 17' 34.27"" S","115 deg 27' 42.09"" E",+1101.476,-80.00,-90.10
./images/task-ne/DJI_20251002120259_0171_D.JPG,DJI_20251002120259_0171_D.JPG,2025:10:02 12:02:59,"8 deg 17' 33.01"" S","115 deg 27' 47.87"" E",+1071.976,-80.00,+90.10
./images/task-ne/DJI_20251002115953_0078_D.JPG,DJI_20251002115953_0078_D.JPG,2025:10:02 11:59:53,"8 deg 17' 29.24"" S","115 deg 27' 50.05"" E",+1095.176,-80.00,-89.70
./images/task-ne/DJI_20251002115843_0043_D.JPG,DJI_20251002115843_0043_D.JPG,2025:10:02 11:58:43,"8 deg 17' 27.99"" S","115 deg 27' 46.27"" E",+1129.276,-80.00,+89.40
./images/task-ne/DJI_20251002120707_0295_D.JPG,DJI_20251002120707_0295_D.JPG,2025:10:02 12:07:07,"8 deg 17' 38.05"" S","115 deg 27' 42.90"" E",+1140.076,-80.00,+90.20
./images/task-ne/DJI_20251002120127_0125_D.JPG,DJI_20251002120127_0125_D.JPG,2025:10:02 12:01:27,"8 deg 17' 30.99"" S","115 deg 28' 0.10"" E",+1066.376,-80.00,+151.00
./images/task-ne/DJI_20251002120533_0248_D.JPG,DJI_20251002120533_0248_D.JPG,2025:10:02 12:05:33,"8 deg 17' 35.53"" S","115 deg 27' 58.17"" E",+1031.176,-80.00,+89.80
./images/task-ne/DJI_20251002115849_0046_D.JPG,DJI_20251002115849_0046_D.JPG,2025:10:02 11:58:49,"8 deg 17' 27.99"" S","115 deg 27' 48.45"" E",+1105.676,-80.00,+90.20
./images/task-ne/DJI_20251002115819_0031_D.JPG,DJI_20251002115819_0031_D.JPG,2025:10:02 11:58:19,"8 deg 17' 26.83"" S","115 deg 27' 39.75"" E",+1116.376,-80.00,-102.10
./images/task-ne/DJI_20251002120525_0244_D.JPG,DJI_20251002120525_0244_D.JPG,2025:10:02 12:05:25,"8 deg 17' 35.53"" S","115 deg 27' 55.17"" E",+1037.976,-80.00,+89.80
./images/task-ne/DJI_20251002120053_0108_D.JPG,DJI_20251002120053_0108_D.JPG,2025:10:02 12:00:53,"8 deg 17' 30.50"" S","115 deg 27' 48.14"" E",+1085.176,-80.00,+89.60
./images/task-ne/DJI_20251002124628_0476_D.JPG,DJI_20251002124628_0476_D.JPG,2025:10:02 12:46:28,"8 deg 17' 43.08"" S","115 deg 27' 42.94"" E",+1110.982,-80.00,+90.70
./images/task-ne/DJI_20251002115857_0050_D.JPG,DJI_20251002115857_0050_D.JPG,2025:10:02 11:58:57,"8 deg 17' 27.99"" S","115 deg 27' 51.29"" E",+1076.776,-80.00,+90.00
./images/task-ne/DJI_20251002120209_0146_D.JPG,DJI_20251002120209_0146_D.JPG,2025:10:02 12:02:09,"8 deg 17' 31.76"" S","115 deg 27' 45.44"" E",+1087.976,-80.00,-89.90
./images/task-ne/DJI_20251002115735_0009_D.JPG,DJI_20251002115735_0009_D.JPG,2025:10:02 11:57:35,"8 deg 17' 26.73"" S","115 deg 27' 55.80"" E",+1047.076,-80.00,-90.00
./images/task-ne/DJI_20251002120141_0132_D.JPG,DJI_20251002120141_0132_D.JPG,2025:10:02 12:01:41,"8 deg 17' 31.76"" S","115 deg 27' 55.98"" E",+1085.176,-80.00,-89.90
./images/task-ne/DJI_20251002120807_0325_D.JPG,DJI_20251002120807_0325_D.JPG,2025:10:02 12:08:07,"8 deg 17' 39.30"" S","115 deg 27' 57.37"" E",+1078.176,-80.00,-90.30
./images/task-ne/DJI_20251002120915_0359_D.JPG,DJI_20251002120915_0359_D.JPG,2025:10:02 12:09:15,"8 deg 17' 40.56"" S","115 deg 27' 44.07"" E",+1129.676,-80.00,+91.20
./images/task-ne/DJI_20251002120357_0200_D.JPG,DJI_20251002120357_0200_D.JPG,2025:10:02 12:03:57,"8 deg 17' 34.27"" S","115 deg 27' 53.24"" E",+1052.976,-80.00,-89.70
./images/task-ne/DJI_20251002120753_0318_D.JPG,DJI_20251002120753_0318_D.JPG,2025:10:02 12:07:53,"8 deg 17' 38.05"" S","115 deg 27' 59.74"" E",+1068.376,-80.00,+90.90
./images/task-ne/DJI_20251002120355_0199_D.JPG,DJI_20251002120355_0199_D.JPG,2025:10:02 12:03:55,"8 deg 17' 34.27"" S","115 deg 27' 54.00"" E",+1053.576,-80.00,-90.10
./images/task-ne/DJI_20251002124658_0491_D.JPG,DJI_20251002124658_0491_D.JPG,2025:10:02 12:46:58,"8 deg 17' 43.08"" S","115 deg 27' 53.85"" E",+1071.482,-80.00,+89.60
./images/task-ne/DJI_20251002120015_0089_D.JPG,DJI_20251002120015_0089_D.JPG,2025:10:02 12:00:15,"8 deg 17' 29.24"" S","115 deg 27' 42.29"" E",+1128.976,-80.00,-89.90
./images/task-ne/DJI_20251002120043_0103_D.JPG,DJI_20251002120043_0103_D.JPG,2025:10:02 12:00:43,"8 deg 17' 30.50"" S","115 deg 27' 44.38"" E",+1092.876,-80.00,+89.80
./images/task-ne/DJI_20251002124546_0455_D.JPG,DJI_20251002124546_0455_D.JPG,2025:10:02 12:45:46,"8 deg 17' 41.81"" S","115 deg 27' 50.11"" E",+1126.382,-80.00,-89.60
./images/task-ne/DJI_20251002121021_0392_D.JPG,DJI_20251002121021_0392_D.JPG,2025:10:02 12:10:21,"8 deg 17' 41.82"" S","115 deg 27' 55.47"" E",+1093.476,-80.00,-89.90
./images/task-ne/DJI_20251002115939_0071_D.JPG,DJI_20251002115939_0071_D.JPG,2025:10:02 11:59:39,"8 deg 17' 29.24"" S","115 deg 27' 55.17"" E",+1058.776,-80.00,-90.10
./images/task-ne/DJI_20251002124654_0489_D.JPG,DJI_20251002124654_0489_D.JPG,2025:10:02 12:46:54,"8 deg 17' 43.08"" S","115 deg 27' 52.36"" E",+1075.882,-80.00,+89.50
./images/task-ne/DJI_20251002120311_0177_D.JPG,DJI_20251002120311_0177_D.JPG,2025:10:02 12:03:11,"8 deg 17' 33.02"" S","115 deg 27' 52.22"" E",+1048.876,-80.00,+89.90
./images/task-ne/DJI_20251002124650_0487_D.JPG,DJI_20251002124650_0487_D.JPG,2025:10:02 12:46:50,"8 deg 17' 43.08"" S","115 deg 27' 50.89"" E",+1079.982,-80.00,+89.60
./images/task-ne/DJI_20251002120937_0370_D.JPG,DJI_20251002120937_0370_D.JPG,2025:10:02 12:09:37,"8 deg 17' 40.56"" S","115 deg 27' 51.94"" E",+1103.876,-80.00,+89.70
./images/task-ne/DJI_20251002120545_0254_D.JPG,DJI_20251002120545_0254_D.JPG,2025:10:02 12:05:45,"8 deg 17' 36.66"" S","115 deg 27' 59.95"" E",+1050.076,-80.00,+179.50
./images/task-ne/DJI_20251002120521_0242_D.JPG,DJI_20251002120521_0242_D.JPG,2025:10:02 12:05:21,"8 deg 17' 35.54"" S","115 deg 27' 53.67"" E",+1041.476,-80.00,+90.40
./images/task-ne/DJI_20251002121015_0389_D.JPG,DJI_20251002121015_0389_D.JPG,2025:10:02 12:10:15,"8 deg 17' 41.82"" S","115 deg 27' 57.30"" E",+1083.576,-80.00,-90.10
./images/task-ne/DJI_20251002120849_0346_D.JPG,DJI_20251002120849_0346_D.JPG,2025:10:02 12:08:49,"8 deg 17' 39.30"" S","115 deg 27' 41.84"" E",+1128.376,-80.00,-90.10
./images/task-ne/DJI_20251002120223_0153_D.JPG,DJI_20251002120223_0153_D.JPG,2025:10:02 12:02:23,"8 deg 17' 31.76"" S","115 deg 27' 40.42"" E",+1135.976,-80.00,-89.90
./images/task-ne/DJI_20251002120213_0148_D.JPG,DJI_20251002120213_0148_D.JPG,2025:10:02 12:02:13,"8 deg 17' 31.76"" S","115 deg 27' 43.99"" E",+1097.176,-80.00,-89.90
./images/task-ne/DJI_20251002120515_0239_D.JPG,DJI_20251002120515_0239_D.JPG,2025:10:02 12:05:15,"8 deg 17' 35.53"" S","115 deg 27' 51.88"" E",+1054.076,-80.00,+90.00
./images/task-ne/DJI_20251002120739_0311_D.JPG,DJI_20251002120739_0311_D.JPG,2025:10:02 12:07:39,"8 deg 17' 38.04"" S","115 deg 27' 54.45"" E",+1068.176,-80.00,+89.70
./images/task-ne/DJI_20251002115851_0047_D.JPG,DJI_20251002115851_0047_D.JPG,2025:10:02 11:58:51,"8 deg 17' 27.99"" S","115 deg 27' 49.16"" E",+1097.676,-80.00,+90.00
./images/task-ne/DJI_20251002121009_0386_D.JPG,DJI_20251002121009_0386_D.JPG,2025:10:02 12:10:09,"8 deg 17' 41.82"" S","115 deg 27' 59.25"" E",+1074.976,-80.00,-90.30
./images/task-ne/DJI_20251002115751_0017_D.JPG,DJI_20251002115751_0017_D.JPG,2025:10:02 11:57:51,"8 deg 17' 26.73"" S","115 deg 27' 49.95"" E",+1079.576,-80.00,-89.80
./images/task-ne/DJI_20251002120119_0121_D.JPG,DJI_20251002120119_0121_D.JPG,2025:10:02 12:01:19,"8 deg 17' 30.50"" S","115 deg 27' 57.84"" E",+1064.576,-80.00,+89.60
./images/task-ne/DJI_20251002124704_0494_D.JPG,DJI_20251002124704_0494_D.JPG,2025:10:02 12:47:04,"8 deg 17' 43.07"" S","115 deg 27' 56.10"" E",+1065.082,-80.00,+89.20
./images/task-ne/DJI_20251002120627_0275_D.JPG,DJI_20251002120627_0275_D.JPG,2025:10:02 12:06:27,"8 deg 17' 36.79"" S","115 deg 27' 47.52"" E",+1090.876,-80.00,-89.80
./images/task-ne/DJI_20251002120823_0333_D.JPG,DJI_20251002120823_0333_D.JPG,2025:10:02 12:08:23,"8 deg 17' 39.30"" S","115 deg 27' 51.38"" E",+1098.376,-80.00,-89.90
./images/task-ne/DJI_20251002124606_0465_D.JPG,DJI_20251002124606_0465_D.JPG,2025:10:02 12:46:06,"8 deg 17' 41.82"" S","115 deg 27' 42.60"" E",+1133.382,-80.00,-89.80
./images/task-ne/DJI_20251002120435_0219_D.JPG,DJI_20251002120435_0219_D.JPG,2025:10:02 12:04:35,"8 deg 17' 34.58"" S","115 deg 27' 39.63"" E",+1119.676,-80.00,-138.30
./images/task-ne/DJI_20251002120317_0180_D.JPG,DJI_20251002120317_0180_D.JPG,2025:10:02 12:03:17,"8 deg 17' 33.02"" S","115 deg 27' 54.46"" E",+1046.576,-80.00,+90.30
./images/task-ne/DJI_20251002120623_0273_D.JPG,DJI_20251002120623_0273_D.JPG,2025:10:02 12:06:23,"8 deg 17' 36.79"" S","115 deg 27' 48.99"" E",+1080.476,-80.00,-89.90
./images/task-ne/DJI_20251002120353_0198_D.JPG,DJI_20251002120353_0198_D.JPG,2025:10:02 12:03:53,"8 deg 17' 34.27"" S","115 deg 27' 54.76"" E",+1054.276,-80.00,-90.10
./images/task-ne/DJI_20251002120907_0355_D.JPG,DJI_20251002120907_0355_D.JPG,2025:10:02 12:09:07,"8 deg 17' 40.56"" S","115 deg 27' 41.63"" E",+1102.676,-80.00,+91.00
./images/task-ne/DJI_20251002121007_0385_D.JPG,DJI_20251002121007_0385_D.JPG,2025:10:02 12:10:07,"8 deg 17' 41.82"" S","115 deg 27' 59.71"" E",+1073.276,-80.00,-120.10
./images/task-ne/DJI_20251002121047_0405_D.JPG,DJI_20251002121047_0405_D.JPG,2025:10:02 12:10:47,"8 deg 17' 41.82"" S","115 deg 27' 45.82"" E",+1129.076,-80.00,-89.70
./images/task-ne/DJI_20251002115951_0077_D.JPG,DJI_20251002115951_0077_D.JPG,2025:10:02 11:59:51,"8 deg 17' 29.24"" S","115 deg 27' 50.78"" E",+1088.976,-80.00,-89.90
./images/task-ne/DJI_20251002121057_0410_D.JPG,DJI_20251002121057_0410_D.JPG,2025:10:02 12:10:57,"8 deg 17' 41.82"" S","115 deg 27' 42.06"" E",+1123.576,-80.00,-90.00
./images/task-ne/DJI_20251002120705_0294_D.JPG,DJI_20251002120705_0294_D.JPG,2025:10:02 12:07:05,"8 deg 17' 38.04"" S","115 deg 27' 42.16"" E",+1135.176,-80.00,+90.10
./images/task-ne/DJI_20251002120003_0083_D.JPG,DJI_20251002120003_0083_D.JPG,2025:10:02 12:00:03,"8 deg 17' 29.24"" S","115 deg 27' 46.65"" E",+1122.076,-80.00,-90.00
./images/task-ne/DJI_20251002120557_0260_D.JPG,DJI_20251002120557_0260_D.JPG,2025:10:02 12:05:57,"8 deg 17' 36.79"" S","115 deg 27' 58.51"" E",+1047.976,-80.00,-90.00
./images/task-ne/DJI_20251002115915_0059_D.JPG,DJI_20251002115915_0059_D.JPG,2025:10:02 11:59:15,"8 deg 17' 27.99"" S","115 deg 27' 57.97"" E",+1038.876,-80.00,+90.00
./images/task-ne/DJI_20251002120405_0204_D.JPG,DJI_20251002120405_0204_D.JPG,2025:10:02 12:04:05,"8 deg 17' 34.27"" S","115 deg 27' 50.24"" E",+1054.876,-80.00,-89.80
./images/task-ne/DJI_20251002115741_0012_D.JPG,DJI_20251002115741_0012_D.JPG,2025:10:02 11:57:41,"8 deg 17' 26.73"" S","115 deg 27' 53.58"" E",+1050.276,-80.00,-89.90
./images/task-ne/DJI_20251002120219_0151_D.JPG,DJI_20251002120219_0151_D.JPG,2025:10:02 12:02:19,"8 deg 17' 31.76"" S","115 deg 27' 41.85"" E",+1120.276,-80.00,-89.90
./images/task-ne/DJI_20251002120559_0261_D.JPG,DJI_20251002120559_0261_D.JPG,2025:10:02 12:05:59,"8 deg 17' 36.78"" S","115 deg 27' 57.92"" E",+1046.076,-80.00,-90.00
./images/task-ne/DJI_20251002120329_0186_D.JPG,DJI_20251002120329_0186_D.JPG,2025:10:02 12:03:29,"8 deg 17' 33.02"" S","115 deg 27' 58.96"" E",+1042.176,-80.00,+90.10
./images/task-ne/DJI_20251002120655_0289_D.JPG,DJI_20251002120655_0289_D.JPG,2025:10:02 12:06:55,"8 deg 17' 38.09"" S","115 deg 27' 40.00"" E",+1122.876,-80.00,+165.50
./images/task-ne/DJI_20251002124544_0454_D.JPG,DJI_20251002124544_0454_D.JPG,2025:10:02 12:45:44,"8 deg 17' 41.82"" S","115 deg 27' 50.86"" E",+1123.982,-80.00,-89.70
./images/task-ne/DJI_20251002121041_0402_D.JPG,DJI_20251002121041_0402_D.JPG,2025:10:02 12:10:41,"8 deg 17' 41.81"" S","115 deg 27' 48.07"" E",+1122.876,-80.00,-89.90
./images/task-ne/DJI_20251002120651_0287_D.JPG,DJI_20251002120651_0287_D.JPG,2025:10:02 12:06:51,"8 deg 17' 37.18"" S","115 deg 27' 39.56"" E",+1137.476,-80.00,-169.90
./images/task-ne/DJI_20251002120529_0246_D.JPG,DJI_20251002120529_0246_D.JPG,2025:10:02 12:05:29,"8 deg 17' 35.53"" S","115 deg 27' 56.68"" E",+1034.576,-80.00,+90.00
./images/task-ne/DJI_20251002120225_0154_D.JPG,DJI_20251002120225_0154_D.JPG,2025:10:02 12:02:25,"8 deg 17' 31.79"" S","115 deg 27' 39.81"" E",+1141.776,-80.00,-91.30
./images/task-ne/DJI_20251002115917_0060_D.JPG,DJI_20251002115917_0060_D.JPG,2025:10:02 11:59:17,"8 deg 17' 27.98"" S","115 deg 27' 58.71"" E",+1035.276,-80.00,+89.50
./images/task-ne/DJI_20251002120035_0099_D.JPG,DJI_20251002120035_0099_D.JPG,2025:10:02 12:00:35,"8 deg 17' 30.50"" S","115 deg 27' 41.63"" E",+1124.376,-80.00,+90.00
./images/task-ne/DJI_20251002120621_0272_D.JPG,DJI_20251002120621_0272_D.JPG,2025:10:02 12:06:21,"8 deg 17' 36.79"" S","115 deg 27' 49.73"" E",+1075.176,-80.00,-89.50
./images/task-ne/DJI_20251002115817_0030_D.JPG,DJI_20251002115817_0030_D.JPG,2025:10:02 11:58:17,"8 deg 17' 26.73"" S","115 deg 27' 40.36"" E",+1119.476,-80.00,-89.90
./images/task-ne/DJI_20251002121013_0388_D.JPG,DJI_20251002121013_0388_D.JPG,2025:10:02 12:10:13,"8 deg 17' 41.82"" S","115 deg 27' 58.06"" E",+1080.376,-80.00,-90.40
./images/task-ne/DJI_20251002115821_0032_D.JPG,DJI_20251002115821_0032_D.JPG,2025:10:02 11:58:21,"8 deg 17' 27.17"" S","115 deg 27' 39.62"" E",+1114.876,-80.00,-156.00
./images/task-ne/DJI_20251002120019_0091_D.JPG,DJI_20251002120019_0091_D.JPG,2025:10:02 12:00:19,"8 deg 17' 29.24"" S","115 deg 27' 40.78"" E",+1131.576,-80.00,-89.90
./images/task-ne/DJI_20251002120817_0330_D.JPG,DJI_20251002120817_0330_D.JPG,2025:10:02 12:08:17,"8 deg 17' 39.30"" S","115 deg 27' 53.65"" E",+1097.676,-80.00,-90.00
./images/task-ne/DJI_20251002120645_0284_D.JPG,DJI_20251002120645_0284_D.JPG,2025:10:02 12:06:45,"8 deg 17' 36.79"" S","115 deg 27' 40.90"" E",+1137.676,-80.00,-90.30
./images/task-ne/DJI_20251002120527_0245_D.JPG,DJI_20251002120527_0245_D.JPG,2025:10:02 12:05:27,"8 deg 17' 35.53"" S","115 deg 27' 55.97"" E",+1036.276,-80.00,+89.80
./images/task-ne/DJI_20251002120457_0230_D.JPG,DJI_20251002120457_0230_D.JPG,2025:10:02 12:04:57,"8 deg 17' 35.53"" S","115 deg 27' 45.30"" E",+1089.576,-80.00,+90.50
./images/task-ne/DJI_20251002120333_0188_D.JPG,DJI_20251002120333_0188_D.JPG,2025:10:02 12:03:33,"8 deg 17' 33.21"" S","115 deg 28' 0.11"" E",+1038.676,-80.00,+124.60
./images/task-ne/DJI_20251002120959_0381_D.JPG,DJI_20251002120959_0381_D.JPG,2025:10:02 12:09:59,"8 deg 17' 40.65"" S","115 deg 27' 59.96"" E",+1065.776,-80.00,+94.60
./images/task-ne/DJI_20251002121023_0393_D.JPG,DJI_20251002121023_0393_D.JPG,2025:10:02 12:10:23,"8 deg 17' 41.82"" S","115 deg 27' 54.83"" E",+1098.076,-80.00,-90.10
./images/task-ne/DJI_20251002120001_0082_D.JPG,DJI_20251002120001_0082_D.JPG,2025:10:02 12:00:01,"8 deg 17' 29.24"" S","115 deg 27' 47.16"" E",+1119.676,-80.00,-89.50
./images/task-ne/DJI_20251002120421_0212_D.JPG,DJI_20251002120421_0212_D.JPG,2025:10:02 12:04:21,"8 deg 17' 34.27"" S","115 deg 27' 44.30"" E",+1088.676,-80.00,-89.80
./images/task-ne/DJI_20251002115853_0048_D.JPG,DJI_20251002115853_0048_D.JPG,2025:10:02 11:58:53,"8 deg 17' 27.99"" S","115 deg 27' 49.88"" E",+1090.476,-80.00,+90.00
./images/task-ne/DJI_20251002124706_0495_D.JPG,DJI_20251002124706_0495_D.JPG,2025:10:02 12:47:06,"8 deg 17' 43.08"" S","115 deg 27' 56.85"" E",+1062.982,-80.00,+89.60
./images/task-ne/DJI_20251002120221_0152_D.JPG,DJI_20251002120221_0152_D.JPG,2025:10:02 12:02:21,"8 deg 17' 31.76"" S","115 deg 27' 41.14"" E",+1127.976,-80.00,-90.10
./images/task-ne/DJI_20251002120809_0326_D.JPG,DJI_20251002120809_0326_D.JPG,2025:10:02 12:08:09,"8 deg 17' 39.30"" S","115 deg 27' 56.64"" E",+1084.076,-80.00,-90.00
./images/task-ne/DJI_20251002120345_0194_D.JPG,DJI_20251002120345_0194_D.JPG,2025:10:02 12:03:45,"8 deg 17' 34.27"" S","115 deg 27' 57.74"" E",+1039.576,-80.00,-90.00
./images/task-ne/DJI_20251002120611_0267_D.JPG,DJI_20251002120611_0267_D.JPG,2025:10:02 12:06:11,"8 deg 17' 36.79"" S","115 deg 27' 53.41"" E",+1048.676,-80.00,-90.00
./images/task-ne/DJI_20251002120315_0179_D.JPG,DJI_20251002120315_0179_D.JPG,2025:10:02 12:03:15,"8 deg 17' 33.02"" S","115 deg 27' 53.71"" E",+1047.376,-80.00,+90.90
./images/task-nw/DJI_20251002144904_0017_D.JPG,DJI_20251002144904_0017_D.JPG,2025:10:02 14:49:04,"8 deg 17' 41.82"" S","115 deg 27' 36.07"" E",+1230.319,-80.00,+90.60
./images/task-nw/DJI_20251002145512_0201_D.JPG,DJI_20251002145512_0201_D.JPG,2025:10:02 14:55:12,"8 deg 17' 34.27"" S","115 deg 27' 30.10"" E",+1276.120,-80.00,+89.70
./images/task-nw/DJI_20251002145534_0212_D.JPG,DJI_20251002145534_0212_D.JPG,2025:10:02 14:55:34,"8 deg 17' 34.27"" S","115 deg 27' 38.05"" E",+1206.519,-80.00,+90.00
./images/task-nw/DJI_20251002150008_0349_D.JPG,DJI_20251002150008_0349_D.JPG,2025:10:02 15:00:08,"8 deg 17' 27.97"" S","115 deg 27' 41.73"" E",+1182.519,-80.00,-90.70
./images/task-nw/DJI_20251002145010_0050_D.JPG,DJI_20251002145010_0050_D.JPG,2025:10:02 14:50:10,"8 deg 17' 40.56"" S","115 deg 27' 29.10"" E",+1214.620,-80.00,-90.00
./images/task-nw/DJI_20251002145828_0299_D.JPG,DJI_20251002145828_0299_D.JPG,2025:10:02 14:58:28,"8 deg 17' 30.50"" S","115 deg 27' 32.36"" E",+1229.719,-80.00,-90.00
./images/task-nw/DJI_20251002145348_0159_D.JPG,DJI_20251002145348_0159_D.JPG,2025:10:02 14:53:48,"8 deg 17' 35.57"" S","115 deg 27' 42.67"" E",+1176.819,-80.00,+0.40
./images/task-nw/DJI_20251002145708_0259_D.JPG,DJI_20251002145708_0259_D.JPG,2025:10:02 14:57:08,"8 deg 17' 31.76"" S","115 deg 27' 26.68"" E",+1251.219,-80.00,+90.00
./images/task-nw/DJI_20251002145752_0281_D.JPG,DJI_20251002145752_0281_D.JPG,2025:10:02 14:57:52,"8 deg 17' 31.74"" S","115 deg 27' 42.70"" E",+1180.219,-80.00,+89.00
./images/task-nw/DJI_20251002145544_0217_D.JPG,DJI_20251002145544_0217_D.JPG,2025:10:02 14:55:44,"8 deg 17' 34.27"" S","115 deg 27' 41.70"" E",+1176.319,-80.00,+89.70
./images/task-nw/DJI_20251002145316_0143_D.JPG,DJI_20251002145316_0143_D.JPG,2025:10:02 14:53:16,"8 deg 17' 36.79"" S","115 deg 27' 33.26"" E",+1249.519,-80.00,+90.20
./images/task-nw/DJI_20251002145858_0314_D.JPG,DJI_20251002145858_0314_D.JPG,2025:10:02 14:58:58,"8 deg 17' 29.57"" S","115 deg 27' 23.65"" E",+1252.519,-80.00,-0.10
./images/task-nw/DJI_20251002145938_0334_D.JPG,DJI_20251002145938_0334_D.JPG,2025:10:02 14:59:38,"8 deg 17' 29.24"" S","115 deg 27' 35.69"" E",+1210.620,-80.00,+89.50
./images/task-nw/DJI_20251002145806_0288_D.JPG,DJI_20251002145806_0288_D.JPG,2025:10:02 14:58:06,"8 deg 17' 30.50"" S","115 deg 27' 40.61"" E",+1204.319,-80.00,-89.50
./images/task-nw/DJI_20251002145232_0121_D.JPG,DJI_20251002145232_0121_D.JPG,2025:10:02 14:52:32,"8 deg 17' 38.04"" S","115 deg 27' 24.66"" E",+1238.019,-80.00,-89.90
./images/task-nw/DJI_20251002145058_0074_D.JPG,DJI_20251002145058_0074_D.JPG,2025:10:02 14:50:58,"8 deg 17' 39.31"" S","115 deg 27' 29.87"" E",+1222.519,-80.00,+89.60
./images/task-nw/DJI_20251002145238_0124_D.JPG,DJI_20251002145238_0124_D.JPG,2025:10:02 14:52:38,"8 deg 17' 37.61"" S","115 deg 27' 23.37"" E",+1237.519,-80.00,-3.40
./images/task-nw/DJI_20251002150204_0407_D.JPG,DJI_20251002150204_0407_D.JPG,2025:10:02 15:02:04,"8 deg 17' 26.73"" S","115 deg 27' 42.73"" E",+1204.519,-80.00,+90.10
./images/task-nw/DJI_20251002145144_0097_D.JPG,DJI_20251002145144_0097_D.JPG,2025:10:02 14:51:44,"8 deg 17' 37.93"" S","115 deg 27' 42.08"" E",+1205.819,-80.00,-88.40
./images/task-nw/DJI_20251002145712_0261_D.JPG,DJI_20251002145712_0261_D.JPG,2025:10:02 14:57:12,"8 deg 17' 31.76"" S","115 deg 27' 28.02"" E",+1263.519,-80.00,+89.80
./images/task-nw/DJI_20251002145936_0333_D.JPG,DJI_20251002145936_0333_D.JPG,2025:10:02 14:59:36,"8 deg 17' 29.24"" S","115 deg 27' 34.95"" E",+1208.819,-80.00,+91.00
./images/task-nw/DJI_20251002150118_0384_D.JPG,DJI_20251002150118_0384_D.JPG,2025:10:02 15:01:18,"8 deg 17' 26.72"" S","115 deg 27' 27.13"" E",+1273.319,-80.00,+90.30
./images/task-nw/DJI_20251002145600_0225_D.JPG,DJI_20251002145600_0225_D.JPG,2025:10:02 14:56:00,"8 deg 17' 33.01"" S","115 deg 27' 41.70"" E",+1181.219,-80.00,-90.00
./images/task-nw/DJI_20251002145252_0131_D.JPG,DJI_20251002145252_0131_D.JPG,2025:10:02 14:52:52,"8 deg 17' 36.79"" S","115 deg 27' 26.93"" E",+1216.819,-80.00,+90.40
./images/task-nw/DJI_20251002145218_0114_D.JPG,DJI_20251002145218_0114_D.JPG,2025:10:02 14:52:18,"8 deg 17' 38.04"" S","115 deg 27' 29.94"" E",+1240.319,-80.00,-89.90
./images/task-nw/DJI_20251002144800_0984_D.JPG,DJI_20251002144800_0984_D.JPG,2025:10:02 14:48:00,"8 deg 17' 43.07"" S","115 deg 27' 30.61"" E",+1192.620,-80.00,-89.90
./images/task-nw/DJI_20251002145648_0249_D.JPG,DJI_20251002145648_0249_D.JPG,2025:10:02 14:56:48,"8 deg 17' 33.01"" S","115 deg 27' 24.86"" E",+1256.319,-80.00,-89.50
./images/task-nw/DJI_20251002145434_0182_D.JPG,DJI_20251002145434_0182_D.JPG,2025:10:02 14:54:34,"8 deg 17' 35.53"" S","115 deg 27' 27.09"" E",+1266.319,-80.00,-90.10
./images/task-nw/DJI_20251002150144_0397_D.JPG,DJI_20251002150144_0397_D.JPG,2025:10:02 15:01:44,"8 deg 17' 26.73"" S","115 deg 27' 36.26"" E",+1211.819,-80.00,+90.20
./images/task-nw/DJI_20251002144854_0012_D.JPG,DJI_20251002144854_0012_D.JPG,2025:10:02 14:48:54,"8 deg 17' 41.82"" S","115 deg 27' 32.99"" E",+1213.819,-80.00,+90.20
./images/task-nw/DJI_20251002144824_0996_D.JPG,DJI_20251002144824_0996_D.JPG,2025:10:02 14:48:24,"8 deg 17' 41.72"" S","115 deg 27' 23.65"" E",+1239.120,-80.00,-19.70
./images/task-nw/DJI_20251002150154_0402_D.JPG,DJI_20251002150154_0402_D.JPG,2025:10:02 15:01:54,"8 deg 17' 26.73"" S","115 deg 27' 39.90"" E",+1191.319,-80.00,+89.80
